year,month,yyyymm,sido,sigungu,passenger_imported,van_imported
2018,4,201804,강원,홍천군,1343,13
2018,4,201804,강원,화천군,361,4
2018,4,201804,강원,횡성군,1165,14
2018,4,201804,경기,가평군,1968,24
2018,4,201804,경기,고양시,43709,218
2018,4,201804,경기,과천시,2990,12
2018,4,201804,경기,광명시,7630,34
2018,4,201804,경기,광주시,14803,122
2018,4,201804,경기,구리시,5837,34
2018,4,201804,경기,군포시,6649,33
2018,4,201804,경기,김포시,17866,196
2018,4,201804,경기,남양주시,22939,232
2018,4,201804,경기,동두천시,1739,16
2018,4,201804,경기,부천시,20884,95
2018,4,201804,경기,성남시,55935,189
2018,4,201804,경기,수원시,44552,256
2018,4,201804,경기,시흥시,10468,74
2018,4,201804,경기,안산시,15265,154
2018,4,201804,경기,안성시,4890,57
2018,4,201804,경기,안양시,17253,83
2018,4,201804,경기,양주시,5216,61
2018,4,201804,경기,양평군,5497,70
2018,4,201804,경기,여주시,3047,51
2018,4,201804,경기,연천군,1098,23
2018,4,201804,경기,오산시,5446,61
2018,4,201804,경기,용인시,57059,391
2018,4,201804,경기,의왕시,5323,23
2018,4,201804,경기,의정부시,9433,71
2018,4,201804,경기,이천시,6364,93
2018,4,201804,경기,파주시,14326,155
2018,4,201804,경기,평택시,15962,177
2018,4,201804,경기,포천시,3906,55
2018,4,201804,경기,하남시,10964,59
2018,4,201804,경기,화성시,29610,272
2018,4,201804,경남,거제시,5257,45
2018,4,201804,경남,거창군,1097,12
2018,4,201804,경남,고성군,826,4
2018,4,201804,경남,김해시,13810,121
2018,4,201804,경남,남해군,634,11
2018,4,201804,경남,밀양시,1963,16
2018,4,201804,경남,사천시,2085,13
2018,4,201804,경남,산청군,674,3
2018,4,201804,경남,양산시,8265,48
2018,4,201804,경남,의령군,408,7
2018,4,201804,경남,진주시,8451,58
2018,4,201804,경남,창녕군,1270,12
2018,4,201804,경남,창원시,67180,191
2018,4,201804,경남,통영시,2596,16
2018,4,201804,경남,하동군,759,8
2018,4,201804,경남,함안군,2831,21
2018,4,201804,경남,함양군,935,7
2018,4,201804,경남,합천군,686,11
2018,4,201804,경북,경산시,6391,49
2018,4,201804,경북,경주시,6143,93
2018,4,201804,경북,고령군,810,18
2018,4,201804,경북,구미시,8845,93
2018,4,201804,경북,군위군,494,10
2018,4,201804,경북,김천시,2564,39
2018,4,201804,경북,문경시,1106,13
2018,4,201804,경북,봉화군,389,5
2018,4,201804,경북,상주시,1395,20
2018,4,201804,경북,성주군,1080,11
2018,4,201804,경북,안동시,3171,49
2018,4,201804,경북,영덕군,605,14
2018,4,201804,경북,영양군,210,4
2018,4,201804,경북,영주시,1692,27
2018,4,201804,경북,영천시,2059,22
2018,4,201804,경북,예천군,802,14
2018,4,201804,경북,울릉군,128,1
2018,4,201804,경북,울진군,909,18
2018,4,201804,경북,의성군,664,7
2018,4,201804,경북,청도군,984,12
2018,4,201804,경북,청송군,384,2
2018,4,201804,경북,칠곡군,2928,39
2018,4,201804,경북,포항시,12142,141
2018,4,201804,광주,광산구,11624,133
2018,4,201804,광주,남구,8044,31
2018,4,201804,광주,동구,3538,15
2018,4,201804,광주,북구,12367,100
2018,4,201804,광주,서구,16502,78
2018,4,201804,대구,남구,4628,21
2018,4,201804,대구,달서구,24193,139
2018,4,201804,대구,달성군,6230,55
2018,4,201804,대구,동구,10330,75
2018,4,201804,대구,북구,11374,93
2018,4,201804,대구,서구,4323,20
2018,4,201804,대구,수성구,49395,109
2018,4,201804,대구,중구,22229,19
2018,4,201804,대전,대덕구,3943,27
2018,4,201804,대전,동구,3992,25
2018,4,201804,대전,서구,14447,106
2018,4,201804,대전,유성구,17131,112
2018,4,201804,대전,중구,5893,58
2018,4,201804,부산,강서구,5514,48
2018,4,201804,부산,금정구,7314,30
2018,4,201804,부산,기장군,5374,32
2018,4,201804,부산,남구,9630,28
2018,4,201804,부산,동구,18102,22
2018,4,201804,부산,동래구,7725,26
2018,4,201804,부산,부산진구,16282,25
2018,4,201804,부산,북구,5709,30
2018,4,201804,부산,사상구,4444,23
2018,4,201804,부산,사하구,6145,24
2018,4,201804,부산,서구,2441,6
2018,4,201804,부산,수영구,14630,18
2018,4,201804,부산,연제구,17206,18
2018,4,201804,부산,영도구,1861,10
2018,4,201804,부산,중구,8647,3
2018,4,201804,부산,해운대구,34190,47
2018,4,201804,서울,강남구,72820,202
2018,4,201804,서울,강동구,14180,74
2018,4,201804,서울,강북구,5461,15
2018,4,201804,서울,강서구,20732,78
2018,4,201804,서울,관악구,10111,33
2018,4,201804,서울,광진구,13134,50
2018,4,201804,서울,구로구,11010,41
2018,4,201804,서울,금천구,6008,27
2018,4,201804,서울,노원구,11410,71
2018,4,201804,서울,도봉구,6548,30
2018,4,201804,서울,동대문구,10340,43
2018,4,201804,서울,동작구,13103,31
2018,4,201804,서울,마포구,19132,68
2018,4,201804,서울,서대문구,10446,41
2018,4,201804,서울,서초구,52232,157
2018,4,201804,서울,성동구,19566,61
2018,4,201804,서울,성북구,13257,55
2018,4,201804,서울,송파구,40342,96
2018,4,201804,서울,양천구,17793,45
2018,4,201804,서울,영등포구,23069,56
2018,4,201804,서울,용산구,21467,49
2018,4,201804,서울,은평구,11024,39
2018,4,201804,서울,종로구,8841,65
2018,4,201804,서울,중구,10990,67
2018,4,201804,서울,중랑구,7689,41
2018,4,201804,세종,세종시,10842,109
2018,4,201804,울산,남구,9326,49
2018,4,201804,울산,동구,2201,29
2018,4,201804,울산,북구,3323,53
2018,4,201804,울산,울주군,5323,41
2018,4,201804,울산,중구,4795,40
2018,4,201804,인천,강화군,1644,23
2018,4,201804,인천,계양구,13827,43
2018,4,201804,인천,남동구,39772,88
2018,4,201804,인천,동구,1202,5
2018,4,201804,인천,미추홀구,12680,47
2018,4,201804,인천,부평구,20771,61
2018,4,201804,인천,서구,17042,101
2018,4,201804,인천,연수구,46284,101
2018,4,201804,인천,옹진군,421,6
2018,4,201804,인천,중구,4371,24
2018,4,201804,전남,강진군,564,5
2018,4,201804,전남,고흥군,992,7
2018,4,201804,전남,곡성군,542,5
2018,4,201804,전남,광양시,3220,27
2018,4,201804,전남,구례군,434,16
2018,4,201804,전남,나주시,3065,33
2018,4,201804,전남,담양군,1240,9
2018,4,201804,전남,목포시,4316,36
2018,4,201804,전남,무안군,1758,16
2018,4,201804,전남,보성군,2836,9
2018,4,201804,전남,순천시,7081,72
2018,4,201804,전남,신안군,590,5
2018,4,201804,전남,여수시,6233,38
2018,4,201804,전남,영광군,1186,10
2018,4,201804,전남,영암군,1419,9
2018,4,201804,전남,완도군,989,6
2018,4,201804,전남,장성군,1094,18
2018,4,201804,전남,장흥군,677,4
2018,4,201804,전남,진도군,537,3
2018,4,201804,전남,함평군,679,4
2018,4,201804,전남,해남군,1167,7
2018,4,201804,전남,화순군,1489,16
2018,4,201804,전북,고창군,1058,16
2018,4,201804,전북,군산시,7041,51
2018,4,201804,전북,김제시,1615,6
2018,4,201804,전북,남원시,1414,21
2018,4,201804,전북,무주군,465,7
2018,4,201804,전북,부안군,960,10
2018,4,201804,전북,순창군,463,4
2018,4,201804,전북,완주군,2222,37
2018,4,201804,전북,익산시,6504,53
2018,4,201804,전북,임실군,427,4
2018,4,201804,전북,장수군,336,4
2018,4,201804,전북,전주시,27042,167
2018,4,201804,전북,정읍시,1986,18
2018,4,201804,전북,진안군,416,8
2018,4,201804,제주,서귀포시,4846,53
2018,4,201804,제주,제주시,20389,234
2018,4,201804,충남,계룡시,1077,14
2018,4,201804,충남,공주시,2357,32
2018,4,201804,충남,금산군,1261,11
2018,4,201804,충남,논산시,2049,21
2018,4,201804,충남,당진시,4013,46
2018,4,201804,충남,보령시,1996,24
2018,4,201804,충남,부여군,1052,10
2018,4,201804,충남,서산시,3789,50
2018,4,201804,충남,서천군,841,7
2018,4,201804,충남,아산시,8505,146
2018,4,201804,충남,예산군,1558,10
2018,4,201804,충남,천안시,20242,229
2018,4,201804,충남,청양군,508,6
2018,4,201804,충남,태안군,1327,17
2018,4,201804,충남,홍성군,2132,27
2018,4,201804,충북,괴산군,640,12
2018,4,201804,충북,단양군,427,7
2018,4,201804,충북,보은군,569,7
2018,4,201804,충북,영동군,673,14
2018,4,201804,충북,옥천군,909,9
2018,4,201804,충북,음성군,2220,25
2018,4,201804,충북,제천시,2776,18
2018,4,201804,충북,증평군,700,6
2018,4,201804,충북,진천군,1704,36
2018,4,201804,충북,청주시,23336,232
2018,4,201804,충북,충주시,4350,57
2018,5,201805,강원,강릉시,5641,57
2018,5,201805,강원,고성군,481,4
2018,5,201805,강원,동해시,1485,63
2018,5,201805,강원,삼척시,1017,15
2018,5,201805,강원,속초시,1853,26
2018,5,201805,강원,양구군,413,8
2018,5,201805,강원,양양군,680,10
2018,5,201805,강원,영월군,811,11
2018,5,201805,강원,원주시,10423,101
2018,5,201805,강원,인제군,534,9
2018,5,201805,강원,정선군,848,11
2018,5,201805,강원,철원군,691,14
2018,5,201805,강원,춘천시,6734,63
2018,5,201805,강원,태백시,1047,6
2018,5,201805,강원,평창군,1343,4
2018,5,201805,강원,홍천군,1367,13
2018,5,201805,강원,화천군,361,5
2018,5,201805,강원,횡성군,1178,13
2018,5,201805,경기,가평군,2021,25
2018,5,201805,경기,고양시,44386,220
2018,5,201805,경기,과천시,3019,12
2018,5,201805,경기,광명시,7731,34
2018,5,201805,경기,광주시,15080,125
2018,5,201805,경기,구리시,5978,34
2018,5,201805,경기,군포시,6730,33
2018,5,201805,경기,김포시,18232,202
2018,5,201805,경기,남양주시,23337,241
2018,5,201805,경기,동두천시,1775,16
2018,5,201805,경기,부천시,21211,100
2018,5,201805,경기,성남시,56478,197
2018,5,201805,경기,수원시,45192,261
2018,5,201805,경기,시흥시,10686,78
2018,5,201805,경기,안산시,15438,154
2018,5,201805,경기,안성시,4933,59
2018,5,201805,경기,안양시,17493,88
2018,5,201805,경기,양주시,5283,60
2018,5,201805,경기,양평군,5570,71
2018,5,201805,경기,여주시,3082,52
2018,5,201805,경기,연천군,1103,24
2018,5,201805,경기,오산시,5558,64
2018,5,201805,경기,용인시,57880,392
2018,5,201805,경기,의왕시,5376,23
2018,5,201805,경기,의정부시,9566,75
2018,5,201805,경기,이천시,6453,94
2018,5,201805,경기,파주시,14525,158
2018,5,201805,경기,평택시,16195,182
2018,5,201805,경기,포천시,3958,59
2018,5,201805,경기,하남시,11242,62
2018,5,201805,경기,화성시,30240,270
2018,5,201805,경남,거제시,5304,45
2018,5,201805,경남,거창군,1110,11
2018,5,201805,경남,고성군,830,4
2018,5,201805,경남,김해시,14019,123
2018,5,201805,경남,남해군,634,11
2018,5,201805,경남,밀양시,1982,16
2018,5,201805,경남,사천시,2137,13
2018,5,201805,경남,산청군,681,3
2018,5,201805,경남,양산시,8393,52
2018,5,201805,경남,의령군,418,6
2018,5,201805,경남,진주시,8557,61
2018,5,201805,경남,창녕군,1284,11
2018,5,201805,경남,창원시,67115,194
2018,5,201805,경남,통영시,2608,15
2018,5,201805,경남,하동군,781,8
2018,5,201805,경남,함안군,2794,22
2018,5,201805,경남,함양군,913,10
2018,5,201805,경남,합천군,695,11
2018,5,201805,경북,경산시,6472,50
2018,5,201805,경북,경주시,6251,98
2018,5,201805,경북,고령군,809,17
2018,5,201805,경북,구미시,8997,90
2018,5,201805,경북,군위군,505,10
2018,5,201805,경북,김천시,2605,41
2018,5,201805,경북,문경시,1120,13
2018,5,201805,경북,봉화군,398,5
2018,5,201805,경북,상주시,1433,22
2018,5,201805,경북,성주군,1088,14
2018,5,201805,경북,안동시,3214,50
2018,5,201805,경북,영덕군,613,14
2018,5,201805,경북,영양군,221,5
2018,5,201805,경북,영주시,1706,28
2018,5,201805,경북,영천시,2094,21
2018,5,201805,경북,예천군,827,14
2018,5,201805,경북,울릉군,129,1
2018,5,201805,경북,울진군,929,17
2018,5,201805,경북,의성군,682,9
2018,5,201805,경북,청도군,1008,12
2018,5,201805,경북,청송군,391,2
2018,5,201805,경북,칠곡군,2985,38
2018,5,201805,경북,포항시,12340,143
2018,5,201805,광주,광산구,11817,134
2018,5,201805,광주,남구,8138,35
2018,5,201805,광주,동구,3605,16
2018,5,201805,광주,북구,12536,98
2018,5,201805,광주,서구,16588,78
2018,5,201805,대구,남구,4670,21
2018,5,201805,대구,달서구,24596,140
2018,5,201805,대구,달성군,6367,56
2018,5,201805,대구,동구,10463,84
2018,5,201805,대구,북구,11521,96
2018,5,201805,대구,서구,4327,21
2018,5,201805,대구,수성구,49792,111
2018,5,201805,대구,중구,22378,20
2018,5,201805,대전,대덕구,3991,29
2018,5,201805,대전,동구,4042,24
2018,5,201805,대전,서구,14646,110
2018,5,201805,대전,유성구,17281,113
2018,5,201805,대전,중구,5956,56
2018,5,201805,부산,강서구,5598,49
2018,5,201805,부산,금정구,7352,31
2018,5,201805,부산,기장군,5437,30
2018,5,201805,부산,남구,9915,27
2018,5,201805,부산,동구,18466,22
2018,5,201805,부산,동래구,7841,26
2018,5,201805,부산,부산진구,16423,26
2018,5,201805,부산,북구,5776,32
2018,5,201805,부산,사상구,4505,23
2018,5,201805,부산,사하구,6217,23
2018,5,201805,부산,서구,2491,6
2018,5,201805,부산,수영구,14738,19
2018,5,201805,부산,연제구,17411,18
2018,5,201805,부산,영도구,1878,9
2018,5,201805,부산,중구,8942,3
2018,5,201805,부산,해운대구,34438,52
2018,5,201805,서울,강남구,73193,199
2018,5,201805,서울,강동구,14381,77
2018,5,201805,서울,강북구,5536,15
2018,5,201805,서울,강서구,20904,79
2018,5,201805,서울,관악구,10178,37
2018,5,201805,서울,광진구,13312,50
2018,5,201805,서울,구로구,11189,42
2018,5,201805,서울,금천구,6106,27
2018,5,201805,서울,노원구,11593,69
2018,5,201805,서울,도봉구,6623,31
2018,5,201805,서울,동대문구,10430,41
2018,5,201805,서울,동작구,13286,33
2018,5,201805,서울,마포구,19394,66
2018,5,201805,서울,서대문구,10570,44
2018,5,201805,서울,서초구,52588,154
2018,5,201805,서울,성동구,19672,59
2018,5,201805,서울,성북구,13363,54
2018,5,201805,서울,송파구,40797,99
2018,5,201805,서울,양천구,17936,46
2018,5,201805,서울,영등포구,22996,59
2018,5,201805,서울,용산구,21573,52
2018,5,201805,서울,은평구,11163,40
2018,5,201805,서울,종로구,8935,62
2018,5,201805,서울,중구,11011,65
2018,5,201805,서울,중랑구,7765,43
2018,5,201805,세종,세종시,11159,113
2018,5,201805,울산,남구,9439,51
2018,5,201805,울산,동구,2206,30
2018,5,201805,울산,북구,3395,55
2018,5,201805,울산,울주군,5395,43
2018,5,201805,울산,중구,4821,41
2018,5,201805,인천,강화군,1675,21
2018,5,201805,인천,계양구,13961,43
2018,5,201805,인천,남동구,40319,95
2018,5,201805,인천,동구,1215,5
2018,5,201805,인천,미추홀구,13168,48
2018,5,201805,인천,부평구,21206,59
2018,5,201805,인천,서구,17331,104
2018,5,201805,인천,연수구,46531,100
2018,5,201805,인천,옹진군,417,7
2018,5,201805,인천,중구,4389,25
2018,5,201805,전남,강진군,581,5
2018,5,201805,전남,고흥군,1011,7
2018,5,201805,전남,곡성군,549,5
2018,5,201805,전남,광양시,3277,29
2018,5,201805,전남,구례군,455,16
2018,5,201805,전남,나주시,3122,35
2018,5,201805,전남,담양군,1244,10
2018,5,201805,전남,목포시,4356,34
2018,5,201805,전남,무안군,1765,15
2018,5,201805,전남,보성군,2717,8
2018,5,201805,전남,순천시,7198,75
2018,5,201805,전남,신안군,607,7
2018,5,201805,전남,여수시,6348,39
2018,5,201805,전남,영광군,1202,10
2018,5,201805,전남,영암군,1578,9
2018,5,201805,전남,완도군,1003,6
2018,5,201805,전남,장성군,1115,18
2018,5,201805,전남,장흥군,690,4
2018,5,201805,전남,진도군,543,3
2018,5,201805,전남,함평군,686,4
2018,5,201805,전남,해남군,1183,8
2018,5,201805,전남,화순군,1507,15
2018,5,201805,전북,고창군,1079,16
2018,5,201805,전북,군산시,7101,51
2018,5,201805,전북,김제시,1630,9
2018,5,201805,전북,남원시,1443,21
2018,5,201805,전북,무주군,476,6
2018,5,201805,전북,부안군,964,9
2018,5,201805,전북,순창군,465,4
2018,5,201805,전북,완주군,2271,37
2018,5,201805,전북,익산시,6594,54
2018,5,201805,전북,임실군,434,6
2018,5,201805,전북,장수군,347,4
2018,5,201805,전북,전주시,27540,171
2018,5,201805,전북,정읍시,2020,20
2018,5,201805,전북,진안군,411,8
2018,5,201805,제주,서귀포시,4935,54
2018,5,201805,제주,제주시,21000,236
2018,5,201805,충남,계룡시,1104,16
2018,5,201805,충남,공주시,2378,33
2018,5,201805,충남,금산군,1281,11
2018,5,201805,충남,논산시,2100,21
2018,5,201805,충남,당진시,4066,47
2018,5,201805,충남,보령시,2028,26
2018,5,201805,충남,부여군,1066,10
2018,5,201805,충남,서산시,3863,55
2018,5,201805,충남,서천군,853,7
2018,5,201805,충남,아산시,8606,153
2018,5,201805,충남,예산군,1580,12
2018,5,201805,충남,천안시,20580,234
2018,5,201805,충남,청양군,507,6
2018,5,201805,충남,태안군,1342,17
2018,5,201805,충남,홍성군,2159,26
2018,5,201805,충북,괴산군,655,12
2018,5,201805,충북,단양군,436,8
2018,5,201805,충북,보은군,575,7
2018,5,201805,충북,영동군,688,14
2018,5,201805,충북,옥천군,934,9
2018,5,201805,충북,음성군,2258,26
2018,5,201805,충북,제천시,2824,19
2018,5,201805,충북,증평군,719,6
2018,5,201805,충북,진천군,1710,38
2018,5,201805,충북,청주시,23695,242
2018,5,201805,충북,충주시,4449,58
2018,6,201806,강원,강릉시,5712,58
2018,6,201806,강원,고성군,492,5
2018,6,201806,강원,동해시,1528,65
2018,6,201806,강원,삼척시,1042,15
2018,6,201806,강원,속초시,1886,27
2018,6,201806,강원,양구군,415,8
2018,6,201806,강원,양양군,693,12
2018,6,201806,강원,영월군,823,11
2018,6,201806,강원,원주시,10631,105
2018,6,201806,강원,인제군,545,9
2018,6,201806,강원,정선군,849,12
2018,6,201806,강원,철원군,701,14
2018,6,201806,강원,춘천시,6883,69
2018,6,201806,강원,태백시,1056,8
2018,6,201806,강원,평창군,1350,5
